bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
9,9677,1,0,0,1,2,7,2020-06-16 9:15:00
9,9678,2,0,0,2,3,4,2020-06-16 9:15:00
9,9679,1,0,0,1,0,0,2020-06-16 9:15:00
9,9761,4,0,0,3,48,109,2020-06-16 9:15:00
9,9762,1,0,0,1,16,12,2020-06-16 9:15:00
9,9763,1,0,0,1,11,20,2020-06-16 9:15:00
9,9764,1,0,0,1,9,35,2020-06-16 9:15:00
9,9771,2,0,0,2,13,13,2020-06-16 9:15:00
9,9772,2,0,0,2,9,7,2020-06-16 9:15:00
9,9773,2,0,0,2,4,20,2020-06-16 9:15:00
9,9774,4,0,0,4,21,50,2020-06-16 9:15:00
9,9775,2,1,0,2,11,14,2020-06-16 9:15:00
9,9776,2,0,0,2,10,4,2020-06-16 9:15:00
9,9777,2,0,0,2,10,10,2020-06-16 9:15:00
9,9778,2,0,0,2,10,11,2020-06-16 9:15:00
9,9779,3,0,0,3,13,20,2020-06-16 9:15:00
9,9780,2,0,0,2,8,14,2020-06-16 9:15:00
10,10041,7,2,1,7,73,132,2020-06-16 9:15:00
10,10042,2,0,0,2,18,7,2020-06-16 9:15:00
10,10043,3,0,0,3,19,30,2020-06-16 9:15:00
10,10044,4,0,0,3,34,37,2020-06-16 9:15:00
10,10045,2,4,0,2,109,163,2020-06-16 9:15:00
10,10046,1,0,0,1,4,12,2020-06-16 9:15:00
11,11000,61,46,35,42,355,1065,2020-06-16 9:15:00
12,12051,3,0,0,3,11,48,2020-06-16 9:15:00
12,12052,2,0,0,2,38,65,2020-06-16 9:15:00
12,12053,1,0,0,1,12,29,2020-06-16 9:15:00
12,12054,4,0,0,4,30,54,2020-06-16 9:15:00
12,12060,2,3,0,2,34,64,2020-06-16 9:15:00
12,12061,5,0,0,5,11,33,2020-06-16 9:15:00
12,12062,3,0,0,3,22,25,2020-06-16 9:15:00
12,12063,4,0,0,2,14,15,2020-06-16 9:15:00
12,12064,3,0,0,3,20,19,2020-06-16 9:15:00
12,12065,5,0,0,5,25,35,2020-06-16 9:15:00
12,12066,1,2,0,1,21,24,2020-06-16 9:15:00
12,12067,4,0,0,4,78,72,2020-06-16 9:15:00
12,12068,3,0,0,3,23,43,2020-06-16 9:15:00
12,12069,3,0,0,3,34,66,2020-06-16 9:15:00
12,12070,2,0,0,2,17,8,2020-06-16 9:15:00
12,12071,3,0,0,3,7,16,2020-06-16 9:15:00
12,12072,2,0,0,2,9,13,2020-06-16 9:15:00
12,12073,4,0,0,4,14,29,2020-06-16 9:15:00
13,13003,2,1,1,2,33,86,2020-06-16 9:15:00
13,13004,1,0,0,1,5,49,2020-06-16 9:15:00
13,13071,5,1,0,5,34,51,2020-06-16 9:15:00
13,13072,6,0,0,4,42,24,2020-06-16 9:15:00
13,13073,4,0,0,4,18,53,2020-06-16 9:15:00
13,13074,2,0,0,2,19,30,2020-06-16 9:15:00
13,13075,7,0,0,7,65,167,2020-06-16 9:15:00
13,13076,7,0,0,7,29,160,2020-06-16 9:15:00
14,14511,3,0,0,3,17,159,2020-06-16 9:15:00
14,14521,6,0,0,6,26,62,2020-06-16 9:15:00
14,14522,5,0,0,5,39,34,2020-06-16 9:15:00
14,14523,4,0,0,4,45,47,2020-06-16 9:15:00
14,14524,6,0,0,5,46,73,2020-06-16 9:15:00
14,14612,12,0,0,6,51,199,2020-06-16 9:15:00
14,14625,6,3,3,5,15,49,2020-06-16 9:15:00
14,14626,6,0,0,6,23,43,2020-06-16 9:15:00
14,14627,5,0,0,5,55,41,2020-06-16 9:15:00
14,14628,6,28,8,6,58,68,2020-06-16 9:15:00
14,14713,9,0,0,7,117,312,2020-06-16 9:15:00
14,14729,4,0,0,3,22,43,2020-06-16 9:15:00
14,14730,8,0,0,8,20,46,2020-06-16 9:15:00
15,15001,2,0,0,2,28,22,2020-06-16 9:15:00
15,15002,6,1,1,5,86,232,2020-06-16 9:15:00
15,15003,7,3,1,5,62,168,2020-06-16 9:15:00
15,15081,2,0,0,2,10,10,2020-06-16 9:15:00
15,15082,3,0,0,3,24,26,2020-06-16 9:15:00
15,15083,2,0,0,2,19,20,2020-06-16 9:15:00
15,15084,3,0,0,3,32,27,2020-06-16 9:15:00
15,15085,4,0,0,4,23,12,2020-06-16 9:15:00
15,15086,2,2,2,2,12,21,2020-06-16 9:15:00
15,15087,3,0,0,3,18,19,2020-06-16 9:15:00
15,15088,2,0,0,2,9,14,2020-06-16 9:15:00
15,15089,4,0,0,4,25,48,2020-06-16 9:15:00
15,15090,2,0,0,2,30,18,2020-06-16 9:15:00
15,15091,2,0,0,2,33,30,2020-06-16 9:15:00
16,16051,2,0,0,2,35,60,2020-06-16 9:15:00
16,16052,1,1,0,1,10,36,2020-06-16 9:15:00
16,16053,1,1,1,1,22,93,2020-06-16 9:15:00
16,16054,1,0,0,1,10,12,2020-06-16 9:15:00
16,16055,1,0,0,1,6,10,2020-06-16 9:15:00
16,16056,1,0,0,1,20,24,2020-06-16 9:15:00
16,16061,3,0,0,3,13,17,2020-06-16 9:15:00
16,16062,3,2,0,3,44,37,2020-06-16 9:15:00
16,16063,3,0,0,3,20,64,2020-06-16 9:15:00
16,16064,3,1,0,3,48,25,2020-06-16 9:15:00
16,16065,1,0,0,1,4,12,2020-06-16 9:15:00
16,16066,2,0,0,2,22,26,2020-06-16 9:15:00
16,16067,2,0,0,2,8,33,2020-06-16 9:15:00
16,16068,1,0,0,1,3,11,2020-06-16 9:15:00
16,16069,1,0,0,1,3,4,2020-06-16 9:15:00
16,16070,2,0,0,2,7,9,2020-06-16 9:15:00
16,16071,3,0,0,3,51,73,2020-06-16 9:15:00
16,16072,1,0,0,1,3,5,2020-06-16 9:15:00
16,16073,1,0,0,1,11,11,2020-06-16 9:15:00
16,16074,1,0,0,1,16,6,2020-06-16 9:15:00
16,16075,1,0,0,1,0,0,2020-06-16 9:15:00
16,16076,1,1,1,1,4,8,2020-06-16 9:15:00
16,16077,2,0,0,1,25,35,2020-06-16 9:15:00
1,1001,2,0,0,2,50,34,2020-06-17 9:15:00
1,1002,5,0,0,3,132,123,2020-06-17 9:15:00
1,1003,2,0,0,2,125,118,2020-06-17 9:15:00
1,1004,1,0,0,1,20,20,2020-06-17 9:15:00
1,1051,1,0,0,1,13,43,2020-06-17 9:15:00
1,1053,2,0,0,2,4,20,2020-06-17 9:15:00
1,1054,3,0,0,3,22,22,2020-06-17 9:15:00
1,1055,3,0,0,3,12,22,2020-06-17 9:15:00
1,1056,2,1,0,2,10,24,2020-06-17 9:15:00
1,1057,1,0,0,1,6,6,2020-06-17 9:15:00
1,1058,3,0,0,3,17,33,2020-06-17 9:15:00
1,1059,1,0,0,1,9,14,2020-06-17 9:15:00
1,1060,4,0,0,4,59,75,2020-06-17 9:15:00
1,1061,1,0,0,1,14,24,2020-06-17 9:15:00
1,1062,3,0,0,3,8,22,2020-06-17 9:15:00
2,2000,28,13,12,24,384,587,2020-06-17 9:15:00
3,3101,5,0,0,5,69,87,2020-06-17 9:15:00
3,3102,2,1,1,2,9,18,2020-06-17 9:15:00
3,3103,1,2,1,1,33,15,2020-06-17 9:15:00
3,3151,2,0,0,2,8,28,2020-06-17 9:15:00
3,3153,3,0,0,3,45,44,2020-06-17 9:15:00
3,3154,1,0,0,1,12,22,2020-06-17 9:15:00
3,3155,2,0,0,2,7,16,2020-06-17 9:15:00
3,3157,1,0,0,1,7,15,2020-06-17 9:15:00
3,3158,1,1,1,1,2,14,2020-06-17 9:15:00
3,3159,8,3,2,7,61,156,2020-06-17 9:15:00
3,3241,16,16,8,16,133,354,2020-06-17 9:15:00
3,3251,3,0,0,3,4,6,2020-06-17 9:15:00
3,3252,4,0,0,4,13,59,2020-06-17 9:15:00
3,3254,5,0,0,4,37,61,2020-06-17 9:15:00
3,3255,1,0,0,1,4,10,2020-06-17 9:15:00
3,3256,1,0,0,1,22,12,2020-06-17 9:15:00
3,3257,1,0,0,1,1,22,2020-06-17 9:15:00
3,3351,3,0,0,1,10,31,2020-06-17 9:15:00
3,3352,2,2,0,2,7,11,2020-06-17 9:15:00
3,3353,3,0,0,3,26,40,2020-06-17 9:15:00
3,3354,1,0,0,1,10,5,2020-06-17 9:15:00
3,3355,2,0,0,2,13,25,2020-06-17 9:15:00
3,3356,2,0,0,2,7,8,2020-06-17 9:15:00
3,3357,3,0,0,2,12,20,2020-06-17 9:15:00
3,3358,3,0,0,3,11,24,2020-06-17 9:15:00
3,3359,3,0,0,2,17,20,2020-06-17 9:15:00
3,3360,2,0,0,2,29,50,2020-06-17 9:15:00
3,3361,2,0,0,2,5,12,2020-06-17 9:15:00
3,3401,1,0,0,1,10,19,2020-06-17 9:15:00
3,3402,1,0,0,1,12,9,2020-06-17 9:15:00
3,3403,5,7,6,3,114,111,2020-06-17 9:15:00
3,3404,4,1,1,4,85,23,2020-06-17 9:15:00
3,3405,1,0,0,1,16,20,2020-06-17 9:15:00
3,3451,3,0,0,2,20,22,2020-06-17 9:15:00
3,3452,3,0,0,3,18,24,2020-06-17 9:15:00
3,3453,3,2,0,3,8,37,2020-06-17 9:15:00
3,3454,7,0,0,7,29,71,2020-06-17 9:15:00
3,3455,2,0,0,2,15,22,2020-06-17 9:15:00
3,3456,1,0,0,1,8,22,2020-06-17 9:15:00
3,3457,3,0,0,2,28,13,2020-06-17 9:15:00
3,3458,1,0,0,1,0,0,2020-06-17 9:15:00
3,3459,8,0,0,7,64,59,2020-06-17 9:15:00
3,3460,3,1,1,3,35,22,2020-06-17 9:15:00
3,3461,2,0,0,2,8,8,2020-06-17 9:15:00
3,3462,1,0,0,1,6,7,2020-06-17 9:15:00
4,4011,10,3,2,9,86,85,2020-06-17 9:15:00
4,4012,3,2,2,3,20,50,2020-06-17 9:15:00
5,5111,12,3,2,11,74,230,2020-06-17 9:15:00
5,5112,13,5,2,9,91,173,2020-06-17 9:15:00
5,5113,15,3,2,14,92,267,2020-06-17 9:15:00
5,5114,6,1,0,4,14,73,2020-06-17 9:15:00
5,5116,5,1,1,4,35,82,2020-06-17 9:15:00
5,5117,2,2,1,2,16,38,2020-06-17 9:15:00
5,5119,6,0,0,4,36,47,2020-06-17 9:15:00
5,5120,1,0,0,1,19,17,2020-06-17 9:15:00
5,5122,3,3,3,3,35,58,2020-06-17 9:15:00
5,5124,5,1,1,5,82,113,2020-06-17 9:15:00
5,5154,5,0,0,5,21,48,2020-06-17 9:15:00
5,5158,6,0,0,6,37,39,2020-06-17 9:15:00
5,5162,7,0,0,6,36,84,2020-06-17 9:15:00
5,5166,4,1,0,4,25,36,2020-06-17 9:15:00
5,5170,9,3,1,8,62,107,2020-06-17 9:15:00
5,5314,16,6,4,11,64,215,2020-06-17 9:15:00
5,5315,26,4,3,17,83,358,2020-06-17 9:15:00
5,5316,4,0,0,2,37,51,2020-06-17 9:15:00
5,5334,11,6,3,7,76,274,2020-06-17 9:15:00
5,5358,6,0,0,5,42,35,2020-06-17 9:15:00
5,5362,7,1,1,7,31,54,2020-06-17 9:15:00
5,5366,3,0,0,3,6,38,2020-06-17 9:15:00
5,5370,3,1,1,3,12,24,2020-06-17 9:15:00
5,5374,7,0,0,7,39,68,2020-06-17 9:15:00
5,5378,4,0,0,4,25,27,2020-06-17 9:15:00
5,5382,6,0,0,6,17,76,2020-06-17 9:15:00
5,5512,2,0,0,2,31,35,2020-06-17 9:15:00
5,5513,6,1,0,4,58,76,2020-06-17 9:15:00
5,5515,8,4,4,7,34,231,2020-06-17 9:15:00
5,5554,5,0,0,5,37,45,2020-06-17 9:15:00
5,5558,3,0,0,3,26,18,2020-06-17 9:15:00
5,5562,14,1,1,14,97,182,2020-06-17 9:15:00
5,5566,6,3,3,5,33,60,2020-06-17 9:15:00
5,5570,5,0,0,5,31,31,2020-06-17 9:15:00
5,5711,4,0,0,4,31,116,2020-06-17 9:15:00
5,5754,3,3,3,3,20,27,2020-06-17 9:15:00
5,5758,4,1,0,3,18,50,2020-06-17 9:15:00
5,5762,5,0,0,5,18,25,2020-06-17 9:15:00
5,5766,2,0,0,2,28,53,2020-06-17 9:15:00
5,5770,6,2,1,6,53,103,2020-06-17 9:15:00
5,5774,5,3,2,4,54,67,2020-06-17 9:15:00
5,5911,8,2,1,6,75,158,2020-06-17 9:15:00
5,5913,9,6,2,9,85,222,2020-06-17 9:15:00
5,5914,5,2,1,5,37,51,2020-06-17 9:15:00
5,5915,6,1,1,5,39,60,2020-06-17 9:15:00
5,5916,4,1,1,4,22,47,2020-06-17 9:15:00
5,5954,7,0,0,6,37,105,2020-06-17 9:15:00
5,5958,7,0,0,7,38,52,2020-06-17 9:15:00
5,5962,7,0,0,7,45,43,2020-06-17 9:15:00
5,5966,3,1,1,3,25,15,2020-06-17 9:15:00
5,5970,6,0,0,6,26,61,2020-06-17 9:15:00
5,5974,8,0,0,7,34,31,2020-06-17 9:15:00
5,5978,8,0,0,8,25,113,2020-06-17 9:15:00
6,6411,7,0,0,4,39,67,2020-06-17 9:15:00
6,6412,16,7,7,12,89,231,2020-06-17 9:15:00
6,6413,2,2,2,2,56,58,2020-06-17 9:15:00
6,6414,5,4,3,4,35,91,2020-06-17 9:15:00
6,6431,5,0,0,5,21,29,2020-06-17 9:15:00
6,6432,2,0,0,2,2,26,2020-06-17 9:15:00
6,6433,1,0,0,1,3,12,2020-06-17 9:15:00
6,6434,3,0,0,3,13,17,2020-06-17 9:15:00
6,6435,5,2,2,4,31,69,2020-06-17 9:15:00
6,6436,2,1,1,2,8,26,2020-06-17 9:15:00
6,6437,2,2,2,2,11,120,2020-06-17 9:15:00
6,6438,2,3,3,2,25,30,2020-06-17 9:15:00
6,6439,2,0,0,2,16,6,2020-06-17 9:15:00
6,6440,5,1,0,5,57,72,2020-06-17 9:15:00
6,6531,4,7,3,4,51,207,2020-06-17 9:15:00
6,6532,2,0,0,2,10,50,2020-06-17 9:15:00
6,6533,3,0,0,3,20,42,2020-06-17 9:15:00
6,6534,3,0,0,3,41,143,2020-06-17 9:15:00
6,6535,4,0,0,4,16,23,2020-06-17 9:15:00
6,6611,6,1,1,6,53,139,2020-06-17 9:15:00
6,6631,3,1,1,3,13,67,2020-06-17 9:15:00
6,6632,3,0,0,3,28,48,2020-06-17 9:15:00
6,6633,3,0,0,3,9,21,2020-06-17 9:15:00
6,6634,3,0,0,3,32,19,2020-06-17 9:15:00
6,6635,7,0,0,7,44,82,2020-06-17 9:15:00
6,6636,3,0,0,3,31,27,2020-06-17 9:15:00
7,7111,5,0,0,4,44,71,2020-06-17 9:15:00
7,7131,2,0,0,2,10,15,2020-06-17 9:15:00
7,7132,2,0,0,2,8,11,2020-06-17 9:15:00
7,7133,4,0,0,4,20,11,2020-06-17 9:15:00
7,7134,2,0,0,2,7,21,2020-06-17 9:15:00
7,7135,2,0,0,2,11,6,2020-06-17 9:15:00
7,7137,4,1,1,4,26,20,2020-06-17 9:15:00
7,7138,5,0,0,5,33,48,2020-06-17 9:15:00
7,7140,2,0,0,2,6,10,2020-06-17 9:15:00
7,7141,5,0,0,5,14,33,2020-06-17 9:15:00
7,7143,4,0,0,4,17,22,2020-06-17 9:15:00
7,7211,4,0,0,3,47,75,2020-06-17 9:15:00
7,7231,2,0,0,2,20,17,2020-06-17 9:15:00
7,7232,2,0,0,2,6,11,2020-06-17 9:15:00
7,7233,2,0,0,2,13,2,2020-06-17 9:15:00
7,7235,2,0,0,2,7,9,2020-06-17 9:15:00
7,7311,1,0,0,1,9,13,2020-06-17 9:15:00
7,7312,1,1,0,1,65,100,2020-06-17 9:15:00
7,7313,3,0,0,2,11,4,2020-06-17 9:15:00
7,7314,4,0,0,4,50,57,2020-06-17 9:15:00
7,7315,2,1,1,2,37,91,2020-06-17 9:15:00
7,7316,1,0,0,1,8,13,2020-06-17 9:15:00
7,7317,1,0,0,1,5,14,2020-06-17 9:15:00
7,7318,3,2,2,2,16,24,2020-06-17 9:15:00
7,7319,1,0,0,1,6,27,2020-06-17 9:15:00
7,7320,1,0,0,1,7,8,2020-06-17 9:15:00
7,7331,1,0,0,1,4,4,2020-06-17 9:15:00
7,7332,2,0,0,2,8,10,2020-06-17 9:15:00
7,7333,2,0,0,2,6,6,2020-06-17 9:15:00
7,7334,2,0,0,2,18,11,2020-06-17 9:15:00
7,7335,1,0,0,1,9,5,2020-06-17 9:15:00
7,7336,1,0,0,1,3,13,2020-06-17 9:15:00
7,7337,2,0,0,2,7,10,2020-06-17 9:15:00
7,7339,2,2,2,2,11,9,2020-06-17 9:15:00
7,7340,1,0,0,1,5,4,2020-06-17 9:15:00
8,8111,11,12,4,9,207,323,2020-06-17 9:15:00
8,8115,4,0,0,4,13,37,2020-06-17 9:15:00
8,8116,6,0,0,4,35,36,2020-06-17 9:15:00
8,8117,4,1,0,3,33,42,2020-06-17 9:15:00
8,8118,5,12,6,4,132,73,2020-06-17 9:15:00
8,8119,2,2,1,2,58,51,2020-06-17 9:15:00
8,8121,1,3,2,1,30,38,2020-06-17 9:15:00
8,8125,2,2,1,2,11,42,2020-06-17 9:15:00
8,8126,1,0,0,1,4,8,2020-06-17 9:15:00
8,8127,2,1,0,2,21,32,2020-06-17 9:15:00
8,8128,3,1,1,3,30,26,2020-06-17 9:15:00
8,8135,1,0,0,1,8,16,2020-06-17 9:15:00
8,8136,3,0,0,3,22,31,2020-06-17 9:15:00
8,8211,2,0,0,1,17,16,2020-06-17 9:15:00
8,8212,4,0,0,4,49,81,2020-06-17 9:15:00
8,8215,3,0,0,3,18,41,2020-06-17 9:15:00
8,8216,2,0,0,2,0,15,2020-06-17 9:15:00
8,8221,6,6,2,6,103,227,2020-06-17 9:15:00
8,8222,5,1,1,3,11,120,2020-06-17 9:15:00
8,8225,3,3,2,3,8,9,2020-06-17 9:15:00
8,8226,3,0,0,3,10,26,2020-06-17 9:15:00
8,8231,2,0,0,2,33,40,2020-06-17 9:15:00
8,8235,2,0,0,2,8,14,2020-06-17 9:15:00
8,8236,2,0,0,2,7,11,2020-06-17 9:15:00
8,8237,1,0,0,1,7,7,2020-06-17 9:15:00
8,8311,4,4,3,4,97,139,2020-06-17 9:15:00
8,8315,4,0,0,4,65,62,2020-06-17 9:15:00
8,8316,3,1,1,3,7,27,2020-06-17 9:15:00
8,8317,6,0,0,6,64,58,2020-06-17 9:15:00
8,8325,2,0,0,2,8,8,2020-06-17 9:15:00
8,8326,5,10,2,2,44,61,2020-06-17 9:15:00
8,8327,1,1,1,1,3,9,2020-06-17 9:15:00
8,8335,7,0,0,6,22,70,2020-06-17 9:15:00
8,8336,1,0,0,1,3,18,2020-06-17 9:15:00
8,8337,2,0,0,2,10,27,2020-06-17 9:15:00
8,8415,2,0,0,1,17,23,2020-06-17 9:15:00
8,8416,5,4,2,2,20,103,2020-06-17 9:15:00
8,8417,1,1,0,1,8,22,2020-06-17 9:15:00
8,8421,3,1,0,3,34,63,2020-06-17 9:15:00
8,8425,2,0,0,2,7,1,2020-06-17 9:15:00
8,8426,1,0,0,1,17,10,2020-06-17 9:15:00
8,8435,3,1,1,3,40,34,2020-06-17 9:15:00
8,8436,5,2,1,4,11,48,2020-06-17 9:15:00
8,8437,2,0,0,2,18,9,2020-06-17 9:15:00
9,9161,2,9,9,1,6,35,2020-06-17 9:15:00
9,9162,27,20,17,25,221,551,2020-06-17 9:15:00
9,9163,1,1,0,1,39,31,2020-06-17 9:15:00
9,9171,3,0,0,2,19,22,2020-06-17 9:15:00
9,9172,3,0,0,3,4,19,2020-06-17 9:15:00
9,9173,2,0,0,2,6,22,2020-06-17 9:15:00
9,9174,1,1,0,1,39,29,2020-06-17 9:15:00
9,9175,1,0,0,1,12,6,2020-06-17 9:15:00
9,9176,3,2,2,3,20,56,2020-06-17 9:15:00
9,9177,1,0,0,1,7,20,2020-06-17 9:15:00
9,9178,1,2,2,1,6,14,2020-06-17 9:15:00
9,9179,1,0,0,1,4,11,2020-06-17 9:15:00
9,9180,2,0,0,2,23,48,2020-06-17 9:15:00
9,9181,1,0,0,1,3,7,2020-06-17 9:15:00
9,9182,1,0,0,1,22,8,2020-06-17 9:15:00
9,9183,1,0,0,1,10,16,2020-06-17 9:15:00
9,9184,2,0,0,2,8,8,2020-06-17 9:15:00
9,9185,3,0,0,2,0,8,2020-06-17 9:15:00
9,9186,1,0,0,1,3,10,2020-06-17 9:15:00
9,9187,5,0,0,5,21,49,2020-06-17 9:15:00
9,9188,5,3,3,5,37,44,2020-06-17 9:15:00
9,9189,3,2,1,2,18,52,2020-06-17 9:15:00
9,9190,3,0,0,3,20,24,2020-06-17 9:15:00
9,9261,5,1,0,3,18,49,2020-06-17 9:15:00
9,9262,3,1,0,2,21,35,2020-06-17 9:15:00
9,9263,1,0,0,1,27,16,2020-06-17 9:15:00
9,9271,2,1,0,2,10,25,2020-06-17 9:15:00
9,9272,2,0,0,2,6,16,2020-06-17 9:15:00
9,9273,3,0,0,3,22,10,2020-06-17 9:15:00
9,9274,1,0,0,1,4,6,2020-06-17 9:15:00
9,9275,1,1,0,1,3,15,2020-06-17 9:15:00
9,9276,2,0,0,2,13,12,2020-06-17 9:15:00
9,9277,2,1,1,2,24,13,2020-06-17 9:15:00
9,9278,2,0,0,2,11,14,2020-06-17 9:15:00
9,9279,2,0,0,2,8,18,2020-06-17 9:15:00
9,9361,1,0,0,1,25,15,2020-06-17 9:15:00
9,9362,4,8,7,4,99,193,2020-06-17 9:15:00
9,9363,1,2,2,1,24,49,2020-06-17 9:15:00
9,9371,1,0,0,1,7,7,2020-06-17 9:15:00
9,9372,1,0,0,1,13,9,2020-06-17 9:15:00
9,9373,1,0,0,1,10,20,2020-06-17 9:15:00
9,9375,2,1,0,2,0,8,2020-06-17 9:15:00
9,9376,4,0,0,4,26,20,2020-06-17 9:15:00
9,9377,1,0,0,1,2,10,2020-06-17 9:15:00
9,9461,4,0,0,1,24,33,2020-06-17 9:15:00
9,9462,5,0,0,2,9,50,2020-06-17 9:15:00
9,9463,2,3,3,1,8,27,2020-06-17 9:15:00
9,9464,1,0,0,1,10,32,2020-06-17 9:15:00
9,9471,2,0,0,2,14,6,2020-06-17 9:15:00
9,9472,1,0,0,1,7,2,2020-06-17 9:15:00
9,9474,2,0,0,2,11,10,2020-06-17 9:15:00
9,9475,2,0,0,2,5,12,2020-06-17 9:15:00
9,9476,1,0,0,1,3,12,2020-06-17 9:15:00
9,9477,1,0,0,1,6,32,2020-06-17 9:15:00
9,9478,3,1,0,3,7,40,2020-06-17 9:15:00
9,9479,2,0,0,2,10,10,2020-06-17 9:15:00
9,9561,2,0,0,2,5,18,2020-06-17 9:15:00
9,9562,3,1,0,3,33,130,2020-06-17 9:15:00
9,9563,2,0,0,2,9,37,2020-06-17 9:15:00
9,9564,8,1,1,6,101,153,2020-06-17 9:15:00
9,9565,1,0,0,1,5,2,2020-06-17 9:15:00
9,9571,3,0,0,3,3,14,2020-06-17 9:15:00
9,9572,1,0,0,1,2,4,2020-06-17 9:15:00
9,9574,3,0,0,3,7,17,2020-06-17 9:15:00
9,9575,3,0,0,2,22,48,2020-06-17 9:15:00
9,9576,1,0,0,1,2,8,2020-06-17 9:15:00
9,9577,2,0,0,2,7,9,2020-06-17 9:15:00
9,9661,2,0,0,1,7,46,2020-06-17 9:15:00
9,9662,2,1,0,2,8,43,2020-06-17 9:15:00
9,9663,3,3,3,3,30,87,2020-06-17 9:15:00
9,9671,1,0,0,1,3,6,2020-06-17 9:15:00
9,9672,4,1,1,4,11,45,2020-06-17 9:15:00
9,9673,1,1,0,1,32,130,2020-06-17 9:15:00
9,9674,2,0,0,2,8,8,2020-06-17 9:15:00
9,9675,1,0,0,1,5,8,2020-06-17 9:15:00
9,9676,1,0,0,1,6,8,2020-06-17 9:15:00
9,9677,1,0,0,1,3,6,2020-06-17 9:15:00
9,9678,2,0,0,2,6,2,2020-06-17 9:15:00
9,9679,1,0,0,1,0,0,2020-06-17 9:15:00
9,9761,4,0,0,3,48,103,2020-06-17 9:15:00
9,9762,1,0,0,1,15,16,2020-06-17 9:15:00
9,9763,1,0,0,1,4,27,2020-06-17 9:15:00
9,9764,1,0,0,1,12,32,2020-06-17 9:15:00
9,9771,2,0,0,2,10,16,2020-06-17 9:15:00
9,9772,2,0,0,2,9,8,2020-06-17 9:15:00
9,9773,2,0,0,2,5,19,2020-06-17 9:15:00
9,9774,4,0,0,4,20,51,2020-06-17 9:15:00
9,9775,2,0,0,2,9,15,2020-06-17 9:15:00
9,9776,2,0,0,2,8,8,2020-06-17 9:15:00
9,9777,2,0,0,2,10,10,2020-06-17 9:15:00
9,9778,2,0,0,2,10,13,2020-06-17 9:15:00
9,9779,2,0,0,2,6,10,2020-06-17 9:15:00
9,9780,2,0,0,2,5,17,2020-06-17 9:15:00
10,10041,7,2,1,7,73,138,2020-06-17 9:15:00
10,10042,2,1,1,2,19,10,2020-06-17 9:15:00
10,10043,3,0,0,3,13,36,2020-06-17 9:15:00
10,10044,4,0,0,3,27,44,2020-06-17 9:15:00
10,10045,2,4,0,2,104,168,2020-06-17 9:15:00
10,10046,1,0,0,1,6,10,2020-06-17 9:15:00
11,11000,61,47,35,42,327,1100,2020-06-17 9:15:00
12,12051,3,0,0,3,9,49,2020-06-17 9:15:00
12,12052,2,0,0,2,39,64,2020-06-17 9:15:00
12,12053,1,0,0,1,14,27,2020-06-17 9:15:00
12,12054,4,0,0,4,30,54,2020-06-17 9:15:00
12,12060,2,2,1,2,36,62,2020-06-17 9:15:00
12,12061,5,0,0,5,9,36,2020-06-17 9:15:00
12,12062,3,0,0,3,21,27,2020-06-17 9:15:00
12,12063,4,0,0,2,15,14,2020-06-17 9:15:00
12,12064,3,0,0,3,19,20,2020-06-17 9:15:00
12,12065,5,1,0,5,33,27,2020-06-17 9:15:00
12,12066,1,1,0,1,25,20,2020-06-17 9:15:00
12,12067,4,0,0,4,75,77,2020-06-17 9:15:00
12,12068,3,0,0,3,18,46,2020-06-17 9:15:00
12,12069,3,0,0,3,38,63,2020-06-17 9:15:00
12,12070,2,0,0,2,15,10,2020-06-17 9:15:00
12,12071,3,0,0,3,8,15,2020-06-17 9:15:00
12,12072,2,0,0,2,11,11,2020-06-17 9:15:00
12,12073,4,0,0,4,19,29,2020-06-17 9:15:00
13,13003,2,1,1,2,26,93,2020-06-17 9:15:00
13,13004,1,0,0,1,8,46,2020-06-17 9:15:00
13,13071,5,1,0,5,30,63,2020-06-17 9:15:00
13,13072,6,0,0,4,32,30,2020-06-17 9:15:00
13,13073,4,0,0,4,21,49,2020-06-17 9:15:00
13,13074,2,0,0,2,15,34,2020-06-17 9:15:00
13,13075,7,0,0,7,47,182,2020-06-17 9:15:00
13,13076,7,0,0,7,42,147,2020-06-17 9:15:00
14,14511,3,0,0,3,15,161,2020-06-17 9:15:00
14,14521,6,0,0,6,33,56,2020-06-17 9:15:00
14,14522,5,0,0,5,39,34,2020-06-17 9:15:00
14,14523,4,0,0,4,45,47,2020-06-17 9:15:00
14,14524,6,0,0,5,45,74,2020-06-17 9:15:00
14,14612,12,1,0,6,57,193,2020-06-17 9:15:00
14,14625,6,3,3,5,15,49,2020-06-17 9:15:00
14,14626,6,0,0,6,20,46,2020-06-17 9:15:00
14,14627,5,0,0,5,54,42,2020-06-17 9:15:00
14,14628,6,29,8,6,63,63,2020-06-17 9:15:00
14,14713,9,0,0,7,121,308,2020-06-17 9:15:00
14,14729,4,0,0,3,21,42,2020-06-17 9:15:00
14,14730,8,0,0,8,22,43,2020-06-17 9:15:00
15,15001,2,0,0,2,25,23,2020-06-17 9:15:00
15,15002,6,1,1,5,92,225,2020-06-17 9:15:00
15,15003,7,3,1,5,63,167,2020-06-17 9:15:00
