bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
3,3360,2,0,0,2,31,48,2020-06-26
3,3361,2,0,0,2,1,14,2020-06-26
3,3401,1,4,2,1,12,17,2020-06-26
3,3402,1,1,1,1,6,15,2020-06-26
3,3403,5,5,4,3,120,106,2020-06-26
3,3404,3,0,0,3,79,16,2020-06-26
3,3405,1,0,0,1,10,26,2020-06-26
3,3451,3,0,0,2,13,27,2020-06-26
3,3452,3,0,0,3,14,28,2020-06-26
3,3453,3,0,0,3,13,31,2020-06-26
3,3454,7,0,0,7,32,71,2020-06-26
3,3455,2,0,0,2,13,24,2020-06-26
3,3456,1,0,0,1,12,18,2020-06-26
3,3457,3,0,0,2,25,14,2020-06-26
3,3458,1,0,0,1,5,10,2020-06-26
3,3459,7,0,0,6,59,60,2020-06-26
3,3460,3,0,0,3,37,19,2020-06-26
3,3461,2,1,1,2,4,12,2020-06-26
3,3462,1,0,0,1,5,8,2020-06-26
4,4011,10,4,3,9,72,106,2020-06-26
4,4012,2,0,0,2,7,17,2020-06-26
5,5111,12,4,2,11,81,232,2020-06-26
5,5112,13,6,4,9,91,172,2020-06-26
5,5113,15,4,3,14,82,313,2020-06-26
5,5114,6,1,0,4,21,81,2020-06-26
5,5116,5,1,1,4,30,87,2020-06-26
5,5117,2,1,1,2,17,37,2020-06-26
5,5119,5,0,0,4,22,51,2020-06-26
5,5120,1,0,0,1,12,24,2020-06-26
5,5122,3,2,2,3,35,59,2020-06-26
5,5124,5,3,3,5,84,107,2020-06-26
5,5154,5,0,0,5,13,55,2020-06-26
5,5158,6,0,0,6,53,33,2020-06-26
5,5162,7,1,0,6,31,90,2020-06-26
5,5166,4,0,0,4,18,43,2020-06-26
5,5170,9,7,4,8,71,98,2020-06-26
5,5314,15,4,2,11,64,208,2020-06-26
5,5315,26,4,2,18,98,370,2020-06-26
5,5316,4,1,1,2,33,55,2020-06-26
5,5334,11,3,2,7,66,285,2020-06-26
5,5358,6,0,0,5,23,57,2020-06-26
5,5362,7,1,0,7,40,42,2020-06-26
5,5366,3,1,0,3,7,38,2020-06-26
5,5370,3,1,1,3,8,23,2020-06-26
5,5374,7,0,0,7,40,86,2020-06-26
5,5378,4,0,0,4,15,27,2020-06-26
5,5382,6,0,0,6,16,74,2020-06-26
5,5512,2,0,0,2,45,23,2020-06-26
5,5513,6,0,0,4,65,66,2020-06-26
5,5515,8,3,2,7,40,273,2020-06-26
5,5554,5,0,0,5,52,32,2020-06-26
5,5558,3,0,0,3,28,19,2020-06-26
5,5562,14,1,1,14,113,166,2020-06-26
5,5566,6,1,0,5,28,63,2020-06-26
5,5570,4,0,0,4,41,20,2020-06-26
5,5711,5,1,1,4,62,99,2020-06-26
5,5754,3,6,1,3,18,30,2020-06-26
5,5758,4,1,0,3,20,48,2020-06-26
5,5762,5,0,0,5,13,29,2020-06-26
5,5766,2,0,0,2,29,52,2020-06-26
5,5770,6,0,0,6,59,97,2020-06-26
5,5774,6,3,3,5,48,78,2020-06-26
5,5911,8,1,1,6,77,152,2020-06-26
5,5913,9,6,2,9,69,237,2020-06-26
5,5914,5,2,1,5,28,60,2020-06-26
5,5915,6,2,1,5,35,64,2020-06-26
5,5916,4,3,2,4,22,47,2020-06-26
5,5954,7,2,2,6,45,94,2020-06-26
5,5958,8,4,0,8,43,63,2020-06-26
5,5962,8,1,0,8,46,74,2020-06-26
5,5966,3,1,1,3,23,18,2020-06-26
5,5970,6,0,0,6,46,89,2020-06-26
5,5974,8,0,0,7,49,55,2020-06-26
5,5978,8,0,0,8,23,112,2020-06-26
6,6411,7,0,0,4,19,90,2020-06-26
6,6412,16,9,5,12,71,249,2020-06-26
6,6413,3,1,1,2,46,80,2020-06-26
6,6414,5,3,3,4,41,79,2020-06-26
6,6431,5,0,0,5,14,34,2020-06-26
6,6432,2,1,1,2,4,25,2020-06-26
6,6433,2,0,0,2,12,11,2020-06-26
6,6434,3,0,0,3,20,13,2020-06-26
6,6435,5,1,1,4,13,67,2020-06-26
6,6436,2,1,1,2,8,26,2020-06-26
6,6437,2,1,0,2,3,116,2020-06-26
6,6438,2,0,0,2,26,29,2020-06-26
6,6439,2,0,0,2,13,9,2020-06-26
6,6440,5,2,0,5,44,64,2020-06-26
6,6531,4,7,4,4,49,221,2020-06-26
6,6532,2,0,0,2,10,50,2020-06-26
6,6533,3,0,0,3,24,37,2020-06-26
6,6534,3,0,0,3,41,138,2020-06-26
6,6535,4,0,0,4,25,15,2020-06-26
6,6611,6,1,1,6,56,136,2020-06-26
6,6631,4,1,1,3,24,76,2020-06-26
6,6632,3,0,0,3,39,37,2020-06-26
6,6633,3,0,0,3,11,24,2020-06-26
6,6634,3,0,0,3,24,27,2020-06-26
6,6635,7,0,0,7,50,82,2020-06-26
6,6636,3,0,0,3,38,20,2020-06-26
7,7111,5,0,0,4,57,58,2020-06-26
7,7131,2,0,0,2,11,14,2020-06-26
7,7132,2,0,0,2,9,11,2020-06-26
7,7133,5,0,0,4,32,33,2020-06-26
7,7134,2,0,0,2,5,23,2020-06-26
7,7135,2,0,0,2,11,6,2020-06-26
7,7137,4,1,1,4,30,21,2020-06-26
7,7138,5,0,0,5,42,35,2020-06-26
7,7140,2,0,0,2,7,13,2020-06-26
7,7141,5,0,0,5,23,24,2020-06-26
7,7143,4,0,0,4,18,20,2020-06-26
7,7211,4,0,0,3,44,75,2020-06-26
7,7231,2,0,0,2,19,16,2020-06-26
7,7232,2,0,0,2,3,14,2020-06-26
7,7233,2,0,0,2,14,1,2020-06-26
7,7235,2,1,0,2,3,11,2020-06-26
7,7311,1,0,0,1,12,10,2020-06-26
7,7312,1,2,0,1,57,108,2020-06-26
7,7313,3,0,0,2,10,14,2020-06-26
7,7314,4,0,0,4,64,82,2020-06-26
7,7315,2,1,1,2,41,104,2020-06-26
7,7316,1,0,0,1,9,12,2020-06-26
7,7317,1,0,0,1,6,10,2020-06-26
7,7318,3,1,0,2,21,18,2020-06-26
7,7319,1,0,0,1,8,26,2020-06-26
7,7320,1,0,0,1,8,6,2020-06-26
7,7331,1,0,0,1,1,6,2020-06-26
7,7332,2,0,0,2,12,5,2020-06-26
7,7333,2,0,0,2,5,7,2020-06-26
7,7334,2,0,0,2,21,8,2020-06-26
7,7335,1,0,0,1,8,6,2020-06-26
7,7336,1,0,0,1,3,13,2020-06-26
7,7337,2,0,0,2,11,6,2020-06-26
7,7339,2,2,2,2,19,8,2020-06-26
7,7340,1,0,0,1,5,4,2020-06-26
8,8111,11,8,5,9,185,327,2020-06-26
8,8115,4,0,0,4,10,44,2020-06-26
8,8116,6,1,0,4,38,51,2020-06-26
8,8117,4,0,0,3,37,38,2020-06-26
8,8118,5,12,4,4,130,80,2020-06-26
8,8119,2,1,1,2,67,42,2020-06-26
8,8121,2,4,2,1,37,47,2020-06-26
8,8125,2,0,0,2,9,44,2020-06-26
8,8126,1,0,0,1,6,6,2020-06-26
8,8127,2,1,0,2,25,28,2020-06-26
8,8128,3,2,0,3,36,35,2020-06-26
8,8135,1,0,0,1,9,15,2020-06-26
8,8136,4,0,0,3,24,28,2020-06-26
8,8211,2,0,0,1,18,15,2020-06-26
8,8212,4,1,1,4,60,118,2020-06-26
8,8215,3,0,0,3,28,37,2020-06-26
8,8216,2,0,0,2,0,15,2020-06-26
8,8221,6,5,3,6,102,233,2020-06-26
8,8222,5,1,1,3,10,111,2020-06-26
8,8225,3,1,0,3,5,12,2020-06-26
8,8226,4,0,0,4,8,38,2020-06-26
8,8231,2,0,0,2,32,41,2020-06-26
8,8235,3,0,0,3,8,16,2020-06-26
8,8236,2,0,0,2,2,13,2020-06-26
8,8237,1,0,0,1,3,11,2020-06-26
8,8311,4,3,1,4,107,128,2020-06-26
8,8315,4,0,0,4,45,82,2020-06-26
8,8316,3,0,0,3,5,29,2020-06-26
8,8317,6,0,0,6,61,61,2020-06-26
8,8325,2,0,0,2,4,12,2020-06-26
8,8326,5,16,2,2,37,55,2020-06-26
8,8327,1,1,1,1,6,6,2020-06-26
8,8335,7,0,0,6,30,61,2020-06-26
8,8336,1,0,0,1,5,15,2020-06-26
8,8337,2,1,1,2,5,35,2020-06-26
8,8415,2,0,0,1,10,30,2020-06-26
8,8416,5,2,1,2,20,99,2020-06-26
8,8417,1,2,0,1,8,22,2020-06-26
8,8421,3,0,0,3,39,95,2020-06-26
8,8425,2,0,0,2,19,12,2020-06-26
8,8426,1,0,0,1,17,10,2020-06-26
8,8435,3,0,0,3,43,31,2020-06-26
8,8436,5,2,1,4,11,55,2020-06-26
8,8437,2,0,0,2,18,9,2020-06-26
9,9161,2,3,2,1,31,27,2020-06-26
9,9162,28,15,13,26,202,560,2020-06-26
9,9163,1,1,0,1,37,33,2020-06-26
9,9171,3,0,0,2,9,32,2020-06-26
9,9172,3,0,0,3,4,18,2020-06-26
9,9173,2,0,0,2,4,24,2020-06-26
9,9174,1,1,0,1,12,22,2020-06-26
9,9175,1,0,0,1,6,14,2020-06-26
9,9176,3,2,2,3,18,56,2020-06-26
9,9177,1,0,0,1,14,13,2020-06-26
9,9178,1,2,1,1,2,18,2020-06-26
9,9179,1,0,0,1,6,9,2020-06-26
9,9180,2,0,0,2,55,60,2020-06-26
9,9181,1,1,1,1,3,7,2020-06-26
9,9182,1,0,0,1,18,12,2020-06-26
9,9183,1,0,0,1,10,10,2020-06-26
9,9184,2,0,0,2,5,9,2020-06-26
9,9185,2,0,0,2,5,12,2020-06-26
9,9186,1,1,0,1,1,12,2020-06-26
9,9187,4,0,0,4,18,46,2020-06-26
9,9188,5,2,2,5,45,45,2020-06-26
9,9189,3,1,0,2,20,43,2020-06-26
9,9190,3,0,0,3,25,19,2020-06-26
9,9261,5,2,0,3,10,59,2020-06-26
9,9262,3,0,0,2,22,34,2020-06-26
9,9263,1,0,0,1,25,18,2020-06-26
9,9271,2,0,0,2,9,26,2020-06-26
9,9272,2,0,0,2,9,13,2020-06-26
9,9273,3,0,0,3,22,10,2020-06-26
9,9274,1,0,0,1,2,8,2020-06-26
9,9275,1,0,0,1,7,15,2020-06-26
9,9276,2,0,0,2,18,7,2020-06-26
9,9277,2,1,1,2,22,15,2020-06-26
9,9278,2,0,0,2,13,11,2020-06-26
9,9279,2,0,0,2,10,15,2020-06-26
9,9361,1,0,0,1,22,18,2020-06-26
9,9362,4,7,4,4,90,202,2020-06-26
9,9363,1,0,0,1,20,45,2020-06-26
9,9371,1,0,0,1,8,6,2020-06-26
9,9372,1,0,0,1,10,12,2020-06-26
9,9373,1,0,0,1,5,25,2020-06-26
9,9375,2,0,0,2,3,11,2020-06-26
9,9376,4,0,0,4,20,26,2020-06-26
9,9377,1,0,0,1,1,11,2020-06-26
9,9461,4,0,0,1,32,30,2020-06-26
9,9462,5,0,0,2,9,50,2020-06-26
9,9463,2,3,0,1,12,32,2020-06-26
9,9464,1,0,0,1,17,25,2020-06-26
9,9471,2,0,0,2,5,11,2020-06-26
9,9472,1,0,0,1,4,5,2020-06-26
9,9474,2,0,0,2,12,9,2020-06-26
9,9475,2,0,0,2,9,8,2020-06-26
9,9476,1,0,0,1,2,13,2020-06-26
9,9477,1,0,0,1,6,32,2020-06-26
9,9478,2,0,0,2,3,25,2020-06-26
9,9479,2,0,0,2,10,10,2020-06-26
9,9561,2,1,0,2,10,13,2020-06-26
9,9562,3,0,0,3,43,121,2020-06-26
9,9563,2,0,0,2,14,32,2020-06-26
9,9564,7,1,1,5,109,135,2020-06-26
9,9565,1,0,0,1,0,7,2020-06-26
9,9571,3,0,0,3,12,12,2020-06-26
9,9572,1,0,0,1,1,5,2020-06-26
9,9574,3,0,0,3,7,17,2020-06-26
9,9575,3,0,0,2,13,53,2020-06-26
9,9576,1,0,0,1,3,7,2020-06-26
9,9577,2,0,0,2,4,12,2020-06-26
9,9661,2,0,0,1,5,46,2020-06-26
9,9662,2,1,0,2,7,46,2020-06-26
9,9663,3,1,1,3,32,115,2020-06-26
9,9671,1,0,0,1,0,8,2020-06-26
9,9672,4,2,2,4,12,45,2020-06-26
9,9673,1,0,0,1,28,132,2020-06-26
9,9674,2,0,0,2,11,5,2020-06-26
9,9675,1,0,0,1,5,7,2020-06-26
9,9676,1,0,0,1,6,8,2020-06-26
9,9677,1,0,0,1,2,7,2020-06-26
9,9678,2,0,0,2,7,1,2020-06-26
9,9679,1,0,0,1,2,10,2020-06-26
9,9761,4,0,0,3,51,101,2020-06-26
9,9762,1,0,0,1,7,14,2020-06-26
9,9763,1,0,0,1,9,22,2020-06-26
9,9764,1,0,0,1,13,31,2020-06-26
9,9771,2,0,0,2,11,15,2020-06-26
9,9772,2,0,0,2,9,8,2020-06-26
9,9773,2,0,0,2,11,13,2020-06-26
9,9774,4,0,0,4,23,48,2020-06-26
9,9775,2,2,1,2,13,16,2020-06-26
9,9776,2,0,0,2,9,6,2020-06-26
9,9777,3,0,0,3,14,10,2020-06-26
9,9778,2,0,0,2,9,12,2020-06-26
9,9779,3,1,0,3,10,23,2020-06-26
9,9780,2,0,0,2,9,13,2020-06-26
10,10041,7,0,0,7,93,140,2020-06-26
10,10042,2,1,1,2,13,16,2020-06-26
10,10043,3,0,0,3,16,29,2020-06-26
10,10044,4,0,0,3,33,38,2020-06-26
10,10045,2,3,0,2,99,173,2020-06-26
10,10046,1,0,0,1,2,14,2020-06-26
11,11000,61,36,25,42,355,1086,2020-06-26
12,12051,3,0,0,3,7,52,2020-06-26
12,12052,2,0,0,2,39,68,2020-06-26
12,12053,1,0,0,1,6,9,2020-06-26
12,12054,4,0,0,4,29,55,2020-06-26
12,12060,2,1,0,2,33,59,2020-06-26
12,12061,5,0,0,5,26,46,2020-06-26
12,12062,3,0,0,3,21,25,2020-06-26
12,12063,4,0,0,2,15,14,2020-06-26
12,12064,3,1,1,3,23,15,2020-06-26
12,12065,5,0,0,5,36,23,2020-06-26
12,12066,1,0,0,1,25,20,2020-06-26
12,12067,4,0,0,4,75,77,2020-06-26
12,12068,3,0,0,3,17,49,2020-06-26
12,12069,3,0,0,3,40,61,2020-06-26
12,12070,2,0,0,2,13,12,2020-06-26
12,12071,3,0,0,3,9,14,2020-06-26
12,12072,2,0,0,2,6,16,2020-06-26
12,12073,4,0,0,4,18,26,2020-06-26
13,13003,2,1,1,2,33,86,2020-06-26
13,13004,1,0,0,1,5,49,2020-06-26
13,13071,5,1,0,5,35,57,2020-06-26
13,13072,6,0,0,4,31,31,2020-06-26
13,13073,4,0,0,4,17,54,2020-06-26
13,13074,2,0,0,2,17,33,2020-06-26
13,13075,7,0,0,7,55,176,2020-06-26
13,13076,7,0,0,7,48,142,2020-06-26
14,14511,3,1,0,3,18,158,2020-06-26
14,14521,6,0,0,6,38,51,2020-06-26
14,14522,5,0,0,5,39,32,2020-06-26
14,14523,4,0,0,4,43,45,2020-06-26
14,14524,6,0,0,5,31,88,2020-06-26
14,14612,12,0,0,6,59,228,2020-06-26
14,14625,6,3,3,5,25,39,2020-06-26
14,14626,5,0,0,5,22,36,2020-06-26
14,14627,5,0,0,5,46,50,2020-06-26
14,14628,6,33,9,6,52,74,2020-06-26
14,14713,9,0,0,7,127,313,2020-06-26
14,14729,4,0,0,3,21,40,2020-06-26
14,14730,8,0,0,8,34,46,2020-06-26
15,15001,2,0,0,2,18,30,2020-06-26
15,15002,6,0,0,5,78,245,2020-06-26
15,15003,7,2,1,5,52,178,2020-06-26
15,15081,2,0,0,2,3,14,2020-06-26
15,15082,3,0,0,3,22,46,2020-06-26
15,15083,2,0,0,2,22,15,2020-06-26
15,15084,3,0,0,3,31,28,2020-06-26
15,15085,4,0,0,4,24,28,2020-06-26
15,15086,2,2,2,2,5,27,2020-06-26
15,15087,3,0,0,3,23,14,2020-06-26
15,15088,2,0,0,2,7,16,2020-06-26
15,15089,4,0,0,4,26,47,2020-06-26
15,15090,2,0,0,2,33,15,2020-06-26
15,15091,2,0,0,2,33,30,2020-06-26
16,16051,2,0,0,2,34,61,2020-06-26
16,16052,1,0,0,1,5,41,2020-06-26
16,16053,2,1,1,1,25,96,2020-06-26
16,16054,1,1,1,1,10,12,2020-06-26
16,16055,1,0,0,1,6,10,2020-06-26
16,16056,1,0,0,1,24,20,2020-06-26
16,16061,3,0,0,3,3,29,2020-06-26
16,16062,3,2,0,3,35,46,2020-06-26
16,16063,3,0,0,3,31,56,2020-06-26
16,16064,3,1,0,3,50,23,2020-06-26
16,16065,1,0,0,1,6,8,2020-06-26
16,16066,2,0,0,2,12,36,2020-06-26
16,16067,2,0,0,2,10,32,2020-06-26
16,16068,1,0,0,1,3,11,2020-06-26
16,16069,1,0,0,1,2,6,2020-06-26
16,16070,2,0,0,2,11,5,2020-06-26
16,16071,3,0,0,3,47,79,2020-06-26
16,16072,1,0,0,1,3,5,2020-06-26
16,16073,1,0,0,1,12,10,2020-06-26
16,16074,1,0,0,1,10,6,2020-06-26
16,16075,1,0,0,1,5,1,2020-06-26
16,16076,1,0,0,1,5,7,2020-06-26
16,16077,2,0,0,1,31,39,2020-06-26
1,1001,2,0,0,2,51,32,2020-06-27
1,1002,5,0,0,3,133,122,2020-06-27
1,1003,2,0,0,2,130,113,2020-06-27
1,1004,1,0,0,1,20,20,2020-06-27
1,1051,1,0,0,1,16,40,2020-06-27
1,1053,2,0,0,2,11,13,2020-06-27
1,1054,3,0,0,3,21,23,2020-06-27
1,1055,3,0,0,3,24,30,2020-06-27
1,1056,2,0,0,2,8,31,2020-06-27
1,1057,1,0,0,1,10,2,2020-06-27
1,1058,3,0,0,3,16,34,2020-06-27
1,1059,1,0,0,1,12,12,2020-06-27
1,1060,4,0,0,4,53,81,2020-06-27
1,1061,1,0,0,1,10,28,2020-06-27
1,1062,3,0,0,3,25,34,2020-06-27
2,2000,27,8,8,23,366,594,2020-06-27
3,3101,5,0,0,5,53,103,2020-06-27
3,3102,2,0,0,2,14,13,2020-06-27
3,3103,1,2,1,1,28,20,2020-06-27
3,3151,2,0,0,2,17,19,2020-06-27
3,3153,3,0,0,3,39,50,2020-06-27
3,3154,1,0,0,1,13,21,2020-06-27
3,3155,2,0,0,2,10,12,2020-06-27
3,3157,1,0,0,1,10,12,2020-06-27
3,3158,1,0,0,1,2,14,2020-06-27
3,3159,8,1,1,7,72,140,2020-06-27
3,3241,16,6,5,16,146,340,2020-06-27
3,3251,3,0,0,3,10,4,2020-06-27
3,3252,4,1,1,4,14,55,2020-06-27
3,3254,5,0,0,4,43,57,2020-06-27
3,3255,1,0,0,1,6,8,2020-06-27
3,3256,1,0,0,1,23,11,2020-06-27
3,3257,1,0,0,1,0,23,2020-06-27
3,3351,3,0,0,1,6,35,2020-06-27
3,3352,2,1,1,2,11,7,2020-06-27
3,3353,3,0,0,3,24,42,2020-06-27
3,3354,1,0,0,1,9,6,2020-06-27
3,3355,2,0,0,2,14,24,2020-06-27
3,3356,2,0,0,2,1,14,2020-06-27
3,3357,3,0,0,2,13,24,2020-06-27
3,3358,3,0,0,3,18,17,2020-06-27
3,3359,3,0,0,2,10,27,2020-06-27
3,3360,2,0,0,2,32,47,2020-06-27
3,3361,2,0,0,2,9,8,2020-06-27
3,3401,1,2,2,1,11,17,2020-06-27
3,3402,1,0,0,1,3,18,2020-06-27
3,3403,5,5,4,3,113,113,2020-06-27
3,3404,4,1,1,4,91,35,2020-06-27
3,3405,1,0,0,1,12,24,2020-06-27
3,3451,3,0,0,2,13,27,2020-06-27
3,3452,3,0,0,3,16,26,2020-06-27
3,3453,3,0,0,3,14,30,2020-06-27
3,3454,7,0,0,7,30,71,2020-06-27
3,3455,2,0,0,2,14,23,2020-06-27
3,3456,1,0,0,1,10,20,2020-06-27
3,3457,3,0,0,2,24,15,2020-06-27
3,3458,1,0,0,1,7,9,2020-06-27
3,3459,8,0,0,7,65,56,2020-06-27
3,3460,3,0,0,3,32,24,2020-06-27
3,3461,2,1,1,2,4,12,2020-06-27
3,3462,1,0,0,1,11,2,2020-06-27
4,4011,10,6,4,9,80,98,2020-06-27
4,4012,2,0,0,2,10,14,2020-06-27
5,5111,12,5,3,11,83,232,2020-06-27
5,5112,12,6,4,9,93,159,2020-06-27
5,5113,15,5,3,14,80,313,2020-06-27
5,5114,6,1,0,4,21,81,2020-06-27
5,5116,5,1,1,4,26,91,2020-06-27
5,5117,2,1,1,2,16,35,2020-06-27
5,5119,6,0,0,4,28,54,2020-06-27
5,5120,1,0,0,1,16,20,2020-06-27
5,5122,3,2,2,3,36,58,2020-06-27
5,5124,5,3,3,5,76,120,2020-06-27
5,5154,5,0,0,5,21,49,2020-06-27
5,5158,6,1,0,6,47,36,2020-06-27
5,5162,7,1,1,6,39,82,2020-06-27
5,5166,4,0,0,4,13,41,2020-06-27
5,5170,9,7,4,8,70,98,2020-06-27
5,5314,15,4,2,11,77,197,2020-06-27
5,5315,24,2,2,18,96,312,2020-06-27
5,5316,4,1,1,2,30,58,2020-06-27
5,5334,11,3,2,7,82,272,2020-06-27
5,5358,6,0,0,5,25,54,2020-06-27
5,5362,7,0,0,7,48,37,2020-06-27
5,5366,3,1,0,3,5,42,2020-06-27
5,5370,3,0,0,3,14,22,2020-06-27
5,5374,7,0,0,7,41,85,2020-06-27
5,5378,4,0,0,4,21,36,2020-06-27
5,5382,6,0,0,6,18,70,2020-06-27
5,5512,2,0,0,2,37,31,2020-06-27
5,5513,6,0,0,4,64,69,2020-06-27
5,5515,8,3,2,7,49,268,2020-06-27
5,5554,5,0,0,5,46,38,2020-06-27
5,5558,3,0,0,3,24,25,2020-06-27
5,5562,14,1,1,14,117,156,2020-06-27
5,5566,6,1,0,5,40,59,2020-06-27
5,5570,5,1,0,5,47,24,2020-06-27
5,5711,5,1,1,4,42,119,2020-06-27
5,5754,3,6,1,3,18,30,2020-06-27
5,5758,4,1,0,3,24,44,2020-06-27
5,5762,5,0,0,5,16,27,2020-06-27
5,5766,2,0,0,2,37,52,2020-06-27
5,5770,6,0,0,6,53,103,2020-06-27
5,5774,6,3,3,5,53,91,2020-06-27
5,5911,8,2,1,6,77,156,2020-06-27
5,5913,9,5,2,9,57,250,2020-06-27
5,5914,5,1,1,5,32,57,2020-06-27
5,5915,6,2,1,5,33,61,2020-06-27
5,5916,4,2,2,4,19,47,2020-06-27
5,5954,7,2,2,6,44,90,2020-06-27
5,5958,8,3,0,8,42,64,2020-06-27
5,5962,8,1,0,8,49,76,2020-06-27
5,5966,3,1,1,3,23,18,2020-06-27
5,5970,6,0,0,6,43,92,2020-06-27
5,5974,8,0,0,7,58,56,2020-06-27
5,5978,8,0,0,8,32,105,2020-06-27
6,6411,7,0,0,4,23,89,2020-06-27
6,6412,16,8,5,12,64,247,2020-06-27
6,6413,3,1,1,2,56,71,2020-06-27
6,6414,5,3,3,4,41,79,2020-06-27
6,6431,5,0,0,5,16,34,2020-06-27
6,6432,2,1,1,2,8,21,2020-06-27
6,6433,2,0,0,2,9,14,2020-06-27
6,6434,3,0,0,3,20,13,2020-06-27
6,6435,5,0,0,4,13,69,2020-06-27
6,6436,2,1,1,2,8,26,2020-06-27
6,6437,2,1,0,2,5,110,2020-06-27
6,6438,2,0,0,2,24,31,2020-06-27
6,6439,2,0,0,2,14,8,2020-06-27
6,6440,5,3,0,5,45,65,2020-06-27
6,6531,4,6,4,4,58,215,2020-06-27
6,6532,2,0,0,2,17,43,2020-06-27
6,6533,3,0,0,3,21,39,2020-06-27
6,6534,3,0,0,3,36,143,2020-06-27
6,6535,4,0,0,4,25,15,2020-06-27
6,6611,6,1,1,6,48,134,2020-06-27
6,6631,4,1,1,3,23,81,2020-06-27
6,6632,3,0,0,3,44,32,2020-06-27
6,6633,3,0,0,3,14,21,2020-06-27
6,6634,3,0,0,3,26,24,2020-06-27
6,6635,7,1,0,7,48,84,2020-06-27
6,6636,3,0,0,3,36,22,2020-06-27
7,7111,5,0,0,4,59,61,2020-06-27
7,7131,2,0,0,2,10,15,2020-06-27
7,7132,2,0,0,2,6,13,2020-06-27
7,7133,5,0,0,4,37,30,2020-06-27
7,7134,2,0,0,2,10,18,2020-06-27
7,7135,2,0,0,2,11,7,2020-06-27
7,7137,4,1,1,4,34,18,2020-06-27
7,7138,5,0,0,5,41,37,2020-06-27
7,7140,2,0,0,2,8,11,2020-06-27
7,7141,5,0,0,5,23,24,2020-06-27
7,7143,4,0,0,4,17,22,2020-06-27
7,7211,4,0,0,3,47,73,2020-06-27
7,7231,2,0,0,2,18,14,2020-06-27
7,7232,2,0,0,2,3,14,2020-06-27
7,7233,2,0,0,2,14,1,2020-06-27
7,7235,2,0,0,2,5,7,2020-06-27
7,7311,1,0,0,1,11,11,2020-06-27
7,7312,1,2,0,1,52,113,2020-06-27
7,7313,3,0,0,2,9,15,2020-06-27
7,7314,4,0,0,4,61,86,2020-06-27
7,7315,2,1,1,2,33,112,2020-06-27
7,7316,1,0,0,1,8,13,2020-06-27
7,7317,1,0,0,1,4,8,2020-06-27
7,7318,3,1,0,2,15,24,2020-06-27
7,7319,1,0,0,1,9,23,2020-06-27
7,7320,1,0,0,1,7,7,2020-06-27
7,7331,1,1,0,1,2,6,2020-06-27
7,7332,2,1,0,2,10,7,2020-06-27
7,7333,2,0,0,2,3,9,2020-06-27
7,7334,2,0,0,2,22,6,2020-06-27
7,7335,1,0,0,1,11,3,2020-06-27
7,7336,1,0,0,1,2,14,2020-06-27
7,7337,2,0,0,2,11,6,2020-06-27
7,7339,2,2,2,2,18,11,2020-06-27
7,7340,1,0,0,1,7,2,2020-06-27
8,8111,11,8,5,9,191,324,2020-06-27
8,8115,4,0,0,4,9,43,2020-06-27
8,8116,6,1,0,4,36,47,2020-06-27
8,8117,4,0,0,3,34,41,2020-06-27
8,8118,5,12,3,4,135,75,2020-06-27
8,8119,2,1,1,2,66,43,2020-06-27
8,8121,2,1,1,1,39,45,2020-06-27
8,8125,2,0,0,2,7,46,2020-06-27
8,8126,1,0,0,1,6,6,2020-06-27
8,8127,2,1,0,2,25,28,2020-06-27
8,8128,3,2,0,3,33,35,2020-06-27
8,8135,1,0,0,1,6,18,2020-06-27
8,8136,4,0,0,3,24,29,2020-06-27
8,8211,2,0,0,1,16,17,2020-06-27
8,8212,4,1,1,4,57,121,2020-06-27
8,8215,3,0,0,3,28,37,2020-06-27
8,8216,2,0,0,2,0,15,2020-06-27
8,8221,6,5,3,6,104,229,2020-06-27
8,8222,5,0,0,3,12,104,2020-06-27
8,8225,3,1,0,3,5,12,2020-06-27
8,8226,4,1,0,4,9,35,2020-06-27
8,8231,2,0,0,2,31,42,2020-06-27
8,8235,3,0,0,3,9,15,2020-06-27
8,8236,2,0,0,2,9,6,2020-06-27
8,8237,1,0,0,1,3,11,2020-06-27
8,8311,4,5,1,4,110,125,2020-06-27
8,8315,4,0,0,4,47,80,2020-06-27
8,8316,3,0,0,3,8,26,2020-06-27
8,8317,6,0,0,6,66,56,2020-06-27
8,8325,2,0,0,2,2,12,2020-06-27
8,8326,5,16,2,2,43,65,2020-06-27
8,8327,1,1,0,1,1,11,2020-06-27
8,8335,7,0,0,6,27,64,2020-06-27
8,8336,1,0,0,1,8,12,2020-06-27
8,8337,2,1,1,2,9,31,2020-06-27
8,8415,2,0,0,1,12,22,2020-06-27
8,8416,5,1,1,2,21,103,2020-06-27
8,8417,1,2,0,1,4,26,2020-06-27
8,8421,3,0,0,3,42,91,2020-06-27
8,8425,2,0,0,2,20,10,2020-06-27
8,8426,1,0,0,1,16,11,2020-06-27
8,8435,3,0,0,3,40,34,2020-06-27
8,8436,5,2,1,4,19,51,2020-06-27
8,8437,2,0,0,2,17,10,2020-06-27
9,9161,2,3,0,1,32,26,2020-06-27
9,9162,28,15,13,26,194,555,2020-06-27
9,9163,1,1,0,1,35,32,2020-06-27
